,measure_name,ensemble_name,results
212,EWC,experience_test_acc-mean,"[0.0, 0.0, 0.0, 0.0038, 0.9609]"
213,EWC,experience_test_acc-std,"[0.0, 0.0, 0.0, 0.0003, 0.0008]"
214,EWC,experience_train_acc-mean,"[0.9444, 0.6573, 0.6368, 0.4597, 0.3792]"
215,EWC,experience_train_acc-std,"[0.0207, 0.0116, 0.0214, 0.0692, 0.0426]"
216,EWC,train_experience_indices-mean,"[99.0, 194.0, 282.0, 378.0, 471.0]"
217,EWC,train_experience_indices-std,"[0.0, 0.0, 0.0, 0.0, 0.0]"
218,GDumb,batch_test_acc-mean,"[0.3047, 0.332, 0.2773, 0.3203, 0.3008, 0.2773, 0.3164, 0.2969, 0.2656, 0.3359, 0.2891, 0.2656, 0.2773, 0.2734, 0.3008, 0.2734, 0.2836, 0.2227, 0.1914, 0.2109, 0.207, 0.2266, 0.1992, 0.1836, 0.1914, 0.2266, 0.2305, 0.25, 0.2578, 0.2266, 0.2422, 0.2578, 0.2336, 0.0156, 0.0156, 0.0195, 0.0195, 0.0234, 0.0195, 0.0078, 0.0273, 0.0195, 0.0352, 0.0547, 0.0508, 0.0625, 0.0625, 0.0854, 0.0391, 0.043, 0.0156, 0.0508, 0.043, 0.0234, 0.0391, 0.0273, 0.0195, 0.0273, 0.0156, 0.0156, 0.0547, 0.0234, 0.0195, 0.0606, 0.0039, 0.0039, 0.0039, 0.0078, 0.0039, 0.0039, 0.0, 0.0078, 0.0039, 0.0039, 0.0039, 0.0039, 0.0078, 0.0039, 0.0, 0.0]"
219,GDumb,batch_test_acc-std,"[0.2656, 0.2773, 0.2461, 0.2266, 0.2227, 0.2227, 0.2617, 0.2266, 0.2344, 0.2031, 0.2422, 0.2266, 0.2227, 0.2422, 0.2383, 0.2344, 0.2687, 0.1992, 0.1914, 0.2031, 0.1914, 0.2109, 0.1758, 0.168, 0.168, 0.2109, 0.1992, 0.1797, 0.1797, 0.1875, 0.2109, 0.2188, 0.209, 0.0156, 0.0156, 0.0195, 0.0195, 0.0234, 0.0195, 0.0078, 0.0273, 0.0195, 0.0352, 0.0547, 0.0508, 0.0625, 0.0625, 0.0854, 0.0391, 0.043, 0.0156, 0.0508, 0.043, 0.0234, 0.0391, 0.0273, 0.0195, 0.0273, 0.0156, 0.0156, 0.0547, 0.0234, 0.0195, 0.0606, 0.0039, 0.0039, 0.0039, 0.0078, 0.0039, 0.0039, 0.0, 0.0078, 0.0039, 0.0039, 0.0039, 0.0039, 0.0078, 0.0039, 0.0, 0.0]"
220,GDumb,batch_train_acc-mean,"[0.2695, 0.2292, 0.2422, 0.1806, 0.1602, 0.1319, 0.0938, 0.1389, 0.1172, 0.0625]"
221,GDumb,batch_train_acc-std,"[0.2539, 0.2153, 0.0625, 0.0278, 0.0273, 0.0208, 0.0234, 0.0278, 0.0078, 0.0069]"
222,GDumb,experience_test_acc-mean,"[0.2939, 0.2223, 0.0334, 0.0315, 0.004]"
223,GDumb,experience_test_acc-std,"[0.2381, 0.1939, 0.0334, 0.0315, 0.004]"
224,GDumb,experience_train_acc-mean,"[0.255, 0.22, 0.15, 0.11, 0.0975]"
225,GDumb,experience_train_acc-std,"[0.24, 0.03, 0.025, 0.005, 0.0025]"
226,GDumb,train_experience_indices-mean,"[2.0, 4.0, 6.0, 8.0, 10.0]"
227,GDumb,train_experience_indices-std,"[0.0, 0.0, 0.0, 0.0, 0.0]"
228,GEM,batch_test_acc-mean,"[1.0, 0.9688, 0.9922, 0.9844, 0.9922, 0.9922, 0.9727, 0.9922, 0.9883, 0.9883, 0.9805, 0.9961, 0.9844, 0.9883, 0.9844, 0.9844, 0.9925, 0.832, 0.8672, 0.8555, 0.8672, 0.8633, 0.9062, 0.8281, 0.8828, 0.9453, 0.8984, 0.8906, 0.957, 0.8945, 0.9297, 0.9453, 0.7828, 0.8633, 0.8555, 0.8086, 0.8086, 0.8398, 0.8516, 0.7695, 0.9336, 0.8438, 0.9062, 0.8867, 0.7852, 0.918, 0.8867, 0.7927, 0.6602, 0.6758, 0.7031, 0.7031, 0.6445, 0.6602, 0.668, 0.7969, 0.793, 0.8008, 0.8008, 0.8359, 0.8203, 0.7695, 0.8086, 0.8485, 0.168, 0.1523, 0.168, 0.1797, 0.1758, 0.1445, 0.1328, 0.1328, 0.1367, 0.1797, 0.1797, 0.1875, 0.1953, 0.1836, 0.1758, 0.1905]"
229,GEM,batch_test_acc-std,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0039, 0.0117, 0.0039, 0.0039, 0.0078, 0.0039, 0.0, 0.0, 0.0075, 0.043, 0.0469, 0.0742, 0.0703, 0.0352, 0.0234, 0.0391, 0.0391, 0.0156, 0.0312, 0.0312, 0.0273, 0.0117, 0.0469, 0.0078, 0.0451, 0.0039, 0.0352, 0.0508, 0.0508, 0.0352, 0.0078, 0.0273, 0.0039, 0.0625, 0.0078, 0.0117, 0.0117, 0.0273, 0.0117, 0.0244, 0.1367, 0.1133, 0.1016, 0.1016, 0.0742, 0.0273, 0.1211, 0.0859, 0.1367, 0.082, 0.1055, 0.1172, 0.1406, 0.1367, 0.1367, 0.0909, 0.168, 0.1523, 0.168, 0.1797, 0.1758, 0.1445, 0.1328, 0.1328, 0.1367, 0.1797, 0.1797, 0.1875, 0.1953, 0.1836, 0.1758, 0.1905]"
230,GEM,batch_train_acc-mean,"[0.0078, 0.0664, 0.1914, 0.2695, 0.3633, 0.4375, 0.4336, 0.4961, 0.4844, 0.4492, 0.4727, 0.4766, 0.4922, 0.4727, 0.457, 0.4297, 0.4766, 0.4414, 0.4531, 0.4609, 0.5898, 0.6406, 0.6797, 0.7109, 0.8398, 0.9414, 0.9766, 0.9922, 0.9883, 0.9961, 0.9844, 0.9805, 0.9961, 0.9883, 0.9922, 1.0, 1.0, 1.0, 0.9844, 0.9922, 0.9883, 0.9961, 0.9922, 0.9961, 0.9922, 0.9961, 1.0, 0.9961, 1.0, 0.9961, 1.0, 1.0, 0.9961, 0.9961, 1.0, 0.9922, 0.9922, 1.0, 0.9961, 1.0, 0.9883, 1.0, 1.0, 0.9961, 1.0, 1.0, 0.9961, 1.0, 1.0, 0.9961, 0.9961, 0.9961, 1.0, 1.0, 0.9961, 1.0, 1.0, 0.9883, 0.9961, 1.0, 1.0, 1.0, 1.0, 0.9961, 1.0, 1.0, 0.9961, 0.9922, 1.0, 0.9961, 0.9922, 1.0, 1.0, 1.0, 0.9961, 0.9961, 0.9922, 0.9961, 0.9917, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0039, 0.0, 0.0, 0.0078, 0.0234, 0.0234, 0.0312, 0.0508, 0.0547, 0.1055, 0.125, 0.1875, 0.2539, 0.2461, 0.3203, 0.3789, 0.3438, 0.3711, 0.4062, 0.3867, 0.3711, 0.418, 0.4375, 0.4336, 0.4375, 0.4375, 0.5039, 0.4922, 0.5, 0.5195, 0.5156, 0.6016, 0.5664, 0.6602, 0.7188, 0.7148, 0.793, 0.6992, 0.7578, 0.7891, 0.793, 0.8047, 0.8047, 0.7773, 0.8242, 0.832, 0.832, 0.8477, 0.8789, 0.8828, 0.8594, 0.8477, 0.8633, 0.9141, 0.8945, 0.9062, 0.8789, 0.9102, 0.8984, 0.9102, 0.9297, 0.8789, 0.9141, 0.9258, 0.8945, 0.918, 0.8789, 0.8945, 0.9219, 0.9023, 0.9375, 0.8906, 0.9375, 0.9297, 0.9414, 0.9297, 0.9414, 0.9492, 0.8947, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0117, 0.043, 0.0508, 0.0625, 0.1289, 0.1406, 0.1641, 0.2109, 0.2617, 0.3633, 0.375, 0.3945, 0.4141, 0.4414, 0.4297, 0.4219, 0.4336, 0.5, 0.4766, 0.5391, 0.5664, 0.5234, 0.5977, 0.5898, 0.5703, 0.6055, 0.5703, 0.6094, 0.707, 0.543, 0.625, 0.5977, 0.6289, 0.6289, 0.6875, 0.6992, 0.6328, 0.6328, 0.6719, 0.6992, 0.7109, 0.6719, 0.6719, 0.6406, 0.7188, 0.7344, 0.75, 0.7188, 0.7695, 0.7656, 0.7578, 0.7461, 0.7734, 0.7656, 0.7461, 0.7734, 0.7812, 0.8047, 0.8125, 0.8125, 0.793, 0.7891, 0.8555, 0.8228, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0078, 0.0078, 0.0078, 0.0078, 0.0117, 0.0352, 0.0469, 0.0586, 0.0664, 0.0625, 0.0898, 0.1367, 0.1367, 0.1641, 0.2969, 0.3281, 0.3047, 0.3086, 0.3164, 0.3477, 0.3516, 0.3203, 0.4414, 0.4609, 0.4336, 0.4141, 0.4414, 0.4648, 0.4688, 0.4492, 0.5391, 0.5938, 0.6172, 0.6211, 0.6328, 0.6328, 0.625, 0.6914, 0.6522, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0078, 0.0039, 0.0039, 0.0, 0.0039, 0.0117, 0.0117, 0.0195, 0.0156, 0.0352, 0.0547, 0.0977, 0.1211, 0.1133, 0.1484, 0.0898, 0.1523, 0.1641, 0.1484, 0.1042]"
231,GEM,batch_train_acc-std,"[0.0078, 0.0586, 0.1445, 0.1602, 0.0898, 0.0234, 0.043, 0.0039, 0.0156, 0.0039, 0.0195, 0.0703, 0.0312, 0.0352, 0.0117, 0.0234, 0.0312, 0.0352, 0.0547, 0.0625, 0.0977, 0.1797, 0.2422, 0.2812, 0.1602, 0.0586, 0.0078, 0.0, 0.0117, 0.0039, 0.0, 0.0117, 0.0039, 0.0117, 0.0, 0.0, 0.0, 0.0, 0.0078, 0.0, 0.0039, 0.0039, 0.0078, 0.0039, 0.0078, 0.0039, 0.0, 0.0039, 0.0, 0.0039, 0.0, 0.0, 0.0039, 0.0039, 0.0, 0.0078, 0.0, 0.0, 0.0039, 0.0, 0.0039, 0.0, 0.0, 0.0039, 0.0, 0.0, 0.0039, 0.0, 0.0, 0.0039, 0.0039, 0.0039, 0.0, 0.0, 0.0039, 0.0, 0.0, 0.0039, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0, 0.0039, 0.0, 0.0, 0.0039, 0.0078, 0.0, 0.0, 0.0, 0.0039, 0.0039, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0039, 0.0, 0.0, 0.0078, 0.0234, 0.0156, 0.0234, 0.0117, 0.0312, 0.082, 0.1016, 0.0938, 0.1289, 0.1445, 0.1562, 0.2461, 0.2031, 0.2148, 0.1797, 0.1914, 0.1836, 0.1914, 0.1953, 0.168, 0.2266, 0.2031, 0.1445, 0.2266, 0.1719, 0.207, 0.1719, 0.2109, 0.1992, 0.1289, 0.0469, 0.0586, 0.0039, 0.0664, 0.0469, 0.0156, 0.0273, 0.0312, 0.0078, 0.0117, 0.043, 0.0195, 0.0039, 0.0273, 0.0039, 0.0234, 0.0, 0.0117, 0.0195, 0.0156, 0.0352, 0.0156, 0.0117, 0.0273, 0.0156, 0.0117, 0.0156, 0.0039, 0.0078, 0.0195, 0.0352, 0.0195, 0.043, 0.0039, 0.0156, 0.0039, 0.0312, 0.0078, 0.0078, 0.0156, 0.0039, 0.0156, 0.0117, 0.0195, 0.0175, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0117, 0.043, 0.0508, 0.0625, 0.1289, 0.1406, 0.1641, 0.1328, 0.0273, 0.0195, 0.0156, 0.0039, 0.0625, 0.0352, 0.0312, 0.0078, 0.0352, 0.0469, 0.0078, 0.0547, 0.0117, 0.0625, 0.1133, 0.1211, 0.1484, 0.1289, 0.0703, 0.0781, 0.0508, 0.1367, 0.0703, 0.1133, 0.1289, 0.0586, 0.0703, 0.0898, 0.1094, 0.0781, 0.1094, 0.0742, 0.1172, 0.0859, 0.0391, 0.0703, 0.0391, 0.0703, 0.0859, 0.0156, 0.043, 0.0547, 0.0391, 0.0508, 0.0469, 0.0078, 0.0039, 0.0234, 0.0703, 0.0391, 0.0234, 0.0391, 0.0352, 0.0156, 0.0117, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0078, 0.0078, 0.0078, 0.0, 0.0039, 0.0117, 0.0, 0.0039, 0.0352, 0.0234, 0.0195, 0.0195, 0.043, 0.0234, 0.0938, 0.1094, 0.1406, 0.0898, 0.0352, 0.043, 0.0859, 0.0625, 0.0664, 0.0234, 0.0586, 0.0547, 0.0508, 0.0273, 0.0312, 0.0039, 0.0312, 0.0469, 0.0703, 0.1523, 0.1484, 0.1172, 0.125, 0.1914, 0.1304, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0078, 0.0039, 0.0039, 0.0, 0.0039, 0.0117, 0.0117, 0.0195, 0.0156, 0.0352, 0.0547, 0.0977, 0.1211, 0.1133, 0.1484, 0.0898, 0.1523, 0.1641, 0.1484, 0.1042]"
232,GEM,experience_test_acc-mean,"[0.987, 0.8844, 0.8514, 0.7462, 0.1669]"
233,GEM,experience_test_acc-std,"[0.0012, 0.0367, 0.0152, 0.1073, 0.1669]"
234,GEM,experience_train_acc-mean,"[0.8578, 0.5163, 0.4141, 0.1267, 0.0133]"
235,GEM,experience_train_acc-std,"[0.0151, 0.0502, 0.0203, 0.0013, 0.0133]"
236,GEM,train_experience_indices-mean,"[99.0, 194.0, 282.0, 378.0, 471.0]"
237,GEM,train_experience_indices-std,"[0.0, 0.0, 0.0, 0.0, 0.0]"
238,LFL,batch_test_acc-mean,"[0.1211, 0.0938, 0.1406, 0.1445, 0.1367, 0.1641, 0.1016, 0.1484, 0.1016, 0.1016, 0.1211, 0.1406, 0.1328, 0.1602, 0.1445, 0.1211, 0.1269, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0312, 0.0195, 0.0469, 0.0508, 0.0195, 0.0273, 0.0273, 0.0312, 0.0742, 0.0898, 0.0586, 0.0664, 0.043, 0.0742, 0.1094, 0.0303, 0.4375, 0.5234, 0.457, 0.4609, 0.4805, 0.4492, 0.3984, 0.3906, 0.5117, 0.4961, 0.4453, 0.4688, 0.4648, 0.4648, 0.4336, 0.5317]"
239,LFL,batch_test_acc-std,"[0.0742, 0.0547, 0.0859, 0.0664, 0.0742, 0.0859, 0.0703, 0.1016, 0.0625, 0.0703, 0.082, 0.0859, 0.1016, 0.0508, 0.1055, 0.082, 0.097, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0312, 0.0195, 0.0469, 0.0508, 0.0195, 0.0273, 0.0273, 0.0312, 0.0742, 0.0898, 0.0586, 0.0664, 0.043, 0.0742, 0.1094, 0.0303, 0.0938, 0.1094, 0.1133, 0.0781, 0.1133, 0.0742, 0.0859, 0.0625, 0.082, 0.0742, 0.0703, 0.0703, 0.1133, 0.082, 0.0742, 0.0556]"
240,LFL,batch_train_acc-mean,"[0.0664, 0.1719, 0.2266, 0.1914, 0.2227, 0.2734, 0.2656, 0.2852, 0.3008, 0.2773, 0.293, 0.3164, 0.2852, 0.2656, 0.2969, 0.3438, 0.3359, 0.3867, 0.3789, 0.3867, 0.3945, 0.4102, 0.4219, 0.4414, 0.4375, 0.4531, 0.4648, 0.4727, 0.4688, 0.4492, 0.4688, 0.5312, 0.5, 0.4648, 0.4453, 0.5469, 0.5117, 0.5508, 0.5391, 0.5195, 0.5469, 0.5117, 0.5859, 0.5977, 0.5508, 0.5625, 0.6016, 0.543, 0.5547, 0.6602, 0.5664, 0.582, 0.6055, 0.6367, 0.5859, 0.582, 0.6367, 0.6367, 0.6055, 0.6602, 0.6367, 0.6328, 0.6641, 0.6133, 0.6484, 0.707, 0.6719, 0.6562, 0.668, 0.6523, 0.6641, 0.7031, 0.6875, 0.6602, 0.707, 0.7188, 0.7227, 0.7227, 0.6875, 0.7266, 0.707, 0.6367, 0.6875, 0.7344, 0.707, 0.6914, 0.7461, 0.668, 0.7031, 0.7266, 0.6797, 0.7578, 0.7734, 0.7148, 0.7305, 0.7266, 0.7227, 0.7539, 0.7149, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0039, 0.0, 0.0117, 0.0039, 0.0156, 0.0234, 0.0195, 0.0117, 0.0156, 0.0273, 0.0234, 0.0312, 0.0312, 0.0234, 0.0273, 0.0273, 0.0586, 0.0547, 0.0742, 0.0547, 0.0508, 0.0625, 0.0742, 0.0938, 0.0859, 0.082, 0.0742, 0.0859, 0.1172, 0.1211, 0.0938, 0.1797, 0.168, 0.1836, 0.207, 0.2305, 0.2227, 0.2031, 0.2109, 0.2461, 0.1875, 0.2031, 0.1875, 0.2188, 0.2305, 0.2539, 0.2266, 0.2266, 0.2383, 0.2422, 0.2344, 0.2087, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0078, 0.0, 0.0, 0.0078, 0.0078, 0.0078, 0.0039, 0.0117, 0.0078, 0.0078, 0.0078, 0.0156, 0.0117, 0.0, 0.0078, 0.0039, 0.0156, 0.0117, 0.0234, 0.0117, 0.0117, 0.0273, 0.0156, 0.0312, 0.0625, 0.0547, 0.0469, 0.082, 0.0703, 0.0977, 0.082, 0.1289, 0.1289, 0.125, 0.1406, 0.1602, 0.1797, 0.1797, 0.2031, 0.1719, 0.1992, 0.1914, 0.2188, 0.2227, 0.1522, 0.0664, 0.0391, 0.0547, 0.0508, 0.0742, 0.1289, 0.1992, 0.207, 0.2148, 0.2617, 0.2734, 0.2695, 0.2578, 0.2734, 0.3203, 0.2812, 0.3242, 0.3359, 0.2812, 0.2617, 0.2539, 0.2695, 0.3203, 0.2695, 0.2734, 0.2734, 0.2695, 0.2656, 0.2969, 0.3828, 0.3086, 0.3555, 0.3516, 0.3398, 0.4102, 0.375, 0.3867, 0.4336, 0.4453, 0.4609, 0.4062, 0.4453, 0.418, 0.4258, 0.4102, 0.3867, 0.4141, 0.4141, 0.3555, 0.3906, 0.4258, 0.3359, 0.4336, 0.3594, 0.3828, 0.4141, 0.418, 0.4297, 0.4141, 0.3633, 0.4922, 0.4258, 0.4492, 0.4258, 0.3945, 0.4258, 0.4258, 0.4414, 0.4141, 0.4297, 0.4219, 0.418, 0.4336, 0.4375, 0.4023, 0.4336, 0.4883, 0.4414, 0.4023, 0.4336, 0.4102, 0.4648, 0.4727, 0.4688, 0.4102, 0.4961, 0.5391, 0.4961, 0.4844, 0.5078, 0.4102, 0.4883, 0.3958]"
