,measure_name,ensemble_name,results
564,EWC,experience_train_acc-mean,"[0.9481, 0.4723, 0.3207, 0.2615, 0.0439]"
565,EWC,experience_train_acc-std,"[0.0173, 0.1669, 0.1523, 0.1708, 0.0439]"
566,EWC,train_experience_indices-mean,"[99.0, 194.0, 282.0, 378.0, 471.0]"
567,EWC,train_experience_indices-std,"[0.0, 0.0, 0.0, 0.0, 0.0]"
568,GDumb,batch_test_acc-mean,"[0.0391, 0.0117, 0.0117, 0.0352, 0.0273, 0.0156, 0.0234, 0.043, 0.0742, 0.0312, 0.0508, 0.0352, 0.0586, 0.082, 0.0664, 0.0898, 0.1119, 0.375, 0.3711, 0.3984, 0.4023, 0.4023, 0.4023, 0.3398, 0.3633, 0.4062, 0.4414, 0.4219, 0.3359, 0.3672, 0.4102, 0.3828, 0.377, 0.2344, 0.2383, 0.2539, 0.2578, 0.207, 0.2656, 0.2227, 0.2852, 0.25, 0.2812, 0.1641, 0.2734, 0.2461, 0.2344, 0.2378, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1133, 0.1016, 0.1094, 0.0781, 0.0898, 0.0781, 0.1094, 0.0859, 0.0664, 0.0664, 0.0469, 0.0586, 0.0078, 0.0391, 0.0586, 0.0317]"
569,GDumb,batch_test_acc-std,"[0.0391, 0.0117, 0.0117, 0.0352, 0.0273, 0.0156, 0.0234, 0.043, 0.0742, 0.0312, 0.0508, 0.0352, 0.0586, 0.082, 0.0664, 0.0898, 0.1119, 0.3516, 0.3477, 0.3203, 0.3398, 0.3633, 0.3477, 0.293, 0.3398, 0.3594, 0.3789, 0.3594, 0.2734, 0.3438, 0.3633, 0.3359, 0.3689, 0.2344, 0.2383, 0.2539, 0.2578, 0.207, 0.2578, 0.2227, 0.2852, 0.25, 0.2812, 0.1562, 0.2656, 0.2461, 0.2344, 0.2378, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1133, 0.1016, 0.1094, 0.0781, 0.0898, 0.0781, 0.1094, 0.0859, 0.0664, 0.0664, 0.0469, 0.0586, 0.0078, 0.0391, 0.0586, 0.0317]"
570,GDumb,batch_train_acc-mean,"[0.0117, 0.0764, 0.1602, 0.2431, 0.207, 0.2222, 0.1523, 0.1806, 0.125, 0.1528]"
571,GDumb,batch_train_acc-std,"[0.0117, 0.0764, 0.1523, 0.0486, 0.0039, 0.0139, 0.0039, 0.0, 0.0078, 0.0417]"
572,GDumb,experience_test_acc-mean,"[0.0456, 0.3874, 0.2436, 0.0, 0.0726]"
573,GDumb,experience_test_acc-std,"[0.0456, 0.3428, 0.242, 0.0, 0.0726]"
574,GDumb,experience_train_acc-mean,"[0.035, 0.19, 0.2125, 0.1625, 0.135]"
575,GDumb,experience_train_acc-std,"[0.035, 0.115, 0.0025, 0.0025, 0.01]"
576,GDumb,train_experience_indices-mean,"[2.0, 4.0, 6.0, 8.0, 10.0]"
577,GDumb,train_experience_indices-std,"[0.0, 0.0, 0.0, 0.0, 0.0]"
578,GEM,batch_test_acc-mean,"[0.9844, 0.9727, 0.9648, 0.9609, 0.9688, 0.9922, 0.9648, 0.9844, 0.9883, 0.9766, 0.9727, 1.0, 0.9844, 0.9844, 0.9844, 0.9883, 0.9851, 0.7969, 0.8359, 0.8047, 0.8203, 0.832, 0.8359, 0.8164, 0.8281, 0.9102, 0.875, 0.8516, 0.9414, 0.8594, 0.9258, 0.9336, 0.7459, 0.9102, 0.9141, 0.9062, 0.8789, 0.918, 0.9141, 0.8555, 0.9688, 0.8633, 0.9688, 0.9414, 0.8828, 0.9805, 0.9492, 0.8537, 0.8633, 0.7656, 0.7812, 0.8164, 0.793, 0.7734, 0.832, 0.8633, 0.9023, 0.8398, 0.8672, 0.9023, 0.9062, 0.8906, 0.9062, 0.8485, 0.0156, 0.0117, 0.0156, 0.0352, 0.0039, 0.0156, 0.0039, 0.0117, 0.0195, 0.0469, 0.0117, 0.0273, 0.0195, 0.0, 0.0117, 0.0317]"
579,GEM,batch_test_acc-std,"[0.0, 0.0039, 0.0195, 0.0156, 0.0156, 0.0, 0.0039, 0.0078, 0.0039, 0.0078, 0.0039, 0.0, 0.0, 0.0078, 0.0, 0.0039, 0.0, 0.0156, 0.0234, 0.0312, 0.0391, 0.0117, 0.0156, 0.0039, 0.0, 0.0195, 0.0312, 0.0, 0.0273, 0.0156, 0.0117, 0.0273, 0.0164, 0.0117, 0.0156, 0.0156, 0.0273, 0.0195, 0.0078, 0.0273, 0.0078, 0.0039, 0.0, 0.0117, 0.0078, 0.0117, 0.0117, 0.0366, 0.043, 0.0234, 0.0391, 0.0273, 0.0273, 0.0234, 0.0195, 0.0273, 0.0039, 0.043, 0.0156, 0.0508, 0.0312, 0.0547, 0.0234, 0.0455, 0.0156, 0.0117, 0.0156, 0.0352, 0.0039, 0.0156, 0.0039, 0.0117, 0.0195, 0.0469, 0.0117, 0.0273, 0.0195, 0.0, 0.0117, 0.0317]"
580,GEM,batch_train_acc-mean,"[0.0, 0.0078, 0.0625, 0.4258, 0.5898, 0.6641, 0.7266, 0.6797, 0.6953, 0.7148, 0.7188, 0.75, 0.707, 0.7461, 0.7539, 0.7227, 0.7266, 0.7617, 0.9062, 0.9453, 0.9609, 0.9766, 0.9961, 0.9883, 0.9922, 0.9961, 0.9961, 0.9883, 0.9922, 1.0, 1.0, 0.9922, 0.9961, 0.9922, 0.9922, 0.9961, 0.9883, 0.9961, 1.0, 0.9844, 0.9961, 1.0, 0.9961, 0.9961, 0.9961, 1.0, 1.0, 0.9805, 1.0, 0.9961, 1.0, 0.9961, 1.0, 1.0, 0.9844, 0.9961, 0.9961, 0.9883, 0.9961, 0.9961, 1.0, 0.9961, 0.9922, 0.9961, 1.0, 1.0, 1.0, 0.9883, 1.0, 0.9961, 1.0, 0.9961, 1.0, 0.9922, 0.9922, 0.9961, 1.0, 1.0, 1.0, 0.9961, 0.9961, 1.0, 1.0, 0.9961, 1.0, 0.9922, 0.9961, 0.9961, 1.0, 1.0, 1.0, 0.9961, 1.0, 0.9961, 0.9883, 0.9961, 0.9922, 0.9922, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0078, 0.0078, 0.0156, 0.0508, 0.0625, 0.0781, 0.1172, 0.1797, 0.2305, 0.3008, 0.3047, 0.3203, 0.3711, 0.4766, 0.4648, 0.5391, 0.5195, 0.543, 0.5234, 0.5742, 0.5703, 0.5859, 0.5703, 0.625, 0.6445, 0.6094, 0.6406, 0.6602, 0.6836, 0.6992, 0.6836, 0.75, 0.6797, 0.7422, 0.6953, 0.7656, 0.7422, 0.7734, 0.7383, 0.75, 0.793, 0.7773, 0.832, 0.8086, 0.7734, 0.7852, 0.8359, 0.793, 0.8203, 0.8008, 0.8008, 0.8672, 0.8594, 0.8477, 0.8438, 0.8359, 0.8711, 0.8828, 0.8555, 0.8906, 0.8984, 0.8789, 0.9023, 0.9023, 0.8516, 0.875, 0.9102, 0.8945, 0.918, 0.9023, 0.9414, 0.8672, 0.8984, 0.9219, 0.9375, 0.8828, 0.9492, 0.9474, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0039, 0.0117, 0.0078, 0.043, 0.0664, 0.0703, 0.1133, 0.1016, 0.125, 0.168, 0.1758, 0.1875, 0.2344, 0.2344, 0.2539, 0.3164, 0.3359, 0.3516, 0.3906, 0.4062, 0.4023, 0.4375, 0.4219, 0.418, 0.4844, 0.4883, 0.5117, 0.5312, 0.5391, 0.5195, 0.5547, 0.5977, 0.5938, 0.5742, 0.5859, 0.5703, 0.5781, 0.5742, 0.5938, 0.6523, 0.6719, 0.6172, 0.5977, 0.6953, 0.7617, 0.6953, 0.75, 0.7227, 0.7422, 0.7422, 0.7422, 0.7852, 0.7891, 0.8047, 0.8242, 0.7773, 0.7695, 0.7695, 0.8281, 0.8047, 0.8555, 0.8242, 0.8164, 0.8164, 0.832, 0.8242, 0.8504, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0156, 0.0039, 0.0039, 0.0117, 0.0273, 0.043, 0.043, 0.0586, 0.1172, 0.1484, 0.1562, 0.1797, 0.1836, 0.2227, 0.2305, 0.2617, 0.2617, 0.3008, 0.2539, 0.3516, 0.3203, 0.332, 0.332, 0.3594, 0.3398, 0.3828, 0.375, 0.3945, 0.375, 0.4102, 0.4062, 0.4375, 0.4219, 0.457, 0.4492, 0.4219, 0.4219, 0.4414, 0.4609, 0.4648, 0.4805, 0.5156, 0.4961, 0.5312, 0.5273, 0.5469, 0.5352, 0.543, 0.5703, 0.6094, 0.5898, 0.6289, 0.6328, 0.6914, 0.6739, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0039, 0.0, 0.0, 0.0, 0.0039, 0.0039, 0.0117, 0.0039, 0.0039, 0.0078, 0.0039, 0.0117, 0.0078, 0.0039, 0.0117, 0.0, 0.0078, 0.0195, 0.0208]"
581,GEM,batch_train_acc-std,"[0.0, 0.0078, 0.0312, 0.0273, 0.168, 0.2656, 0.2188, 0.3125, 0.2969, 0.2852, 0.2656, 0.2422, 0.2852, 0.2539, 0.2383, 0.2773, 0.2656, 0.2305, 0.0938, 0.0547, 0.0234, 0.0078, 0.0039, 0.0039, 0.0, 0.0039, 0.0039, 0.0117, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0078, 0.0078, 0.0039, 0.0117, 0.0039, 0.0, 0.0078, 0.0039, 0.0, 0.0039, 0.0039, 0.0039, 0.0, 0.0, 0.0039, 0.0, 0.0039, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0039, 0.0039, 0.0039, 0.0039, 0.0039, 0.0, 0.0039, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0039, 0.0, 0.0039, 0.0, 0.0078, 0.0078, 0.0039, 0.0, 0.0, 0.0, 0.0039, 0.0039, 0.0, 0.0, 0.0039, 0.0, 0.0078, 0.0039, 0.0039, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0039, 0.0039, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0078, 0.0078, 0.0156, 0.0508, 0.0625, 0.0781, 0.1094, 0.1641, 0.1992, 0.1992, 0.1484, 0.125, 0.1992, 0.1562, 0.1289, 0.1484, 0.082, 0.1211, 0.125, 0.1445, 0.1484, 0.1562, 0.125, 0.1797, 0.1523, 0.1719, 0.1172, 0.1289, 0.082, 0.0898, 0.1523, 0.1172, 0.1016, 0.1484, 0.125, 0.0703, 0.1406, 0.1094, 0.1133, 0.0781, 0.0898, 0.1055, 0.082, 0.1055, 0.1562, 0.1055, 0.0938, 0.1523, 0.1172, 0.1289, 0.1055, 0.1094, 0.0469, 0.0586, 0.0391, 0.0938, 0.0664, 0.0078, 0.0273, 0.0391, 0.0391, 0.0742, 0.043, 0.0195, 0.0391, 0.0234, 0.0352, 0.0352, 0.0039, 0.043, 0.0273, 0.0469, 0.0156, 0.0156, 0.0078, 0.0469, 0.0195, 0.0351, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0039, 0.0117, 0.0078, 0.043, 0.0664, 0.0703, 0.1133, 0.1016, 0.125, 0.1602, 0.1758, 0.1875, 0.2109, 0.2188, 0.2305, 0.2773, 0.25, 0.2969, 0.3125, 0.3203, 0.2539, 0.2969, 0.3125, 0.3008, 0.3047, 0.3008, 0.3242, 0.3281, 0.2969, 0.3164, 0.3203, 0.293, 0.2891, 0.2773, 0.2969, 0.2812, 0.2891, 0.2773, 0.2422, 0.2461, 0.2031, 0.2734, 0.2695, 0.1953, 0.1523, 0.1875, 0.1484, 0.168, 0.1719, 0.1562, 0.1562, 0.1055, 0.1172, 0.0859, 0.1289, 0.1367, 0.0664, 0.1211, 0.0859, 0.0781, 0.0977, 0.0977, 0.0508, 0.0977, 0.0508, 0.0898, 0.0866, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0156, 0.0039, 0.0039, 0.0117, 0.0273, 0.043, 0.043, 0.0586, 0.1172, 0.1484, 0.1562, 0.1797, 0.1836, 0.2227, 0.2305, 0.2617, 0.2617, 0.3008, 0.2539, 0.3516, 0.3203, 0.332, 0.332, 0.3594, 0.3398, 0.3672, 0.3516, 0.3867, 0.3594, 0.3633, 0.3906, 0.4297, 0.3984, 0.4023, 0.4023, 0.3906, 0.4062, 0.4023, 0.4062, 0.418, 0.4336, 0.4141, 0.4102, 0.3672, 0.3711, 0.3516, 0.3867, 0.3555, 0.3047, 0.3125, 0.2852, 0.2852, 0.2891, 0.2227, 0.2826, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0039, 0.0, 0.0, 0.0, 0.0039, 0.0039, 0.0117, 0.0039, 0.0039, 0.0078, 0.0039, 0.0117, 0.0078, 0.0039, 0.0117, 0.0, 0.0078, 0.0195, 0.0208]"
582,GEM,experience_test_acc-mean,"[0.9797, 0.8511, 0.9152, 0.8469, 0.0171]"
583,GEM,experience_test_acc-std,"[0.0047, 0.0093, 0.0101, 0.0277, 0.0171]"
584,GEM,experience_train_acc-mean,"[0.9184, 0.5467, 0.397, 0.1986, 0.0013]"
585,GEM,experience_train_acc-std,"[0.0381, 0.0745, 0.1433, 0.1605, 0.0013]"
586,GEM,train_experience_indices-mean,"[99.0, 194.0, 282.0, 378.0, 471.0]"
587,GEM,train_experience_indices-std,"[0.0, 0.0, 0.0, 0.0, 0.0]"
588,LFL,batch_test_acc-mean,"[0.2148, 0.1914, 0.2383, 0.2227, 0.2383, 0.25, 0.1992, 0.2305, 0.25, 0.2305, 0.2305, 0.2539, 0.2461, 0.2422, 0.2305, 0.2461, 0.2239, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0117, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2656, 0.2812, 0.2539, 0.2891, 0.2305, 0.2617, 0.2422, 0.2773, 0.25, 0.25, 0.2539, 0.2539, 0.2539, 0.25, 0.2656, 0.2803, 0.2305, 0.1953, 0.1992, 0.1953, 0.1992, 0.1875, 0.2461, 0.25, 0.2383, 0.1875, 0.2539, 0.2539, 0.2383, 0.2578, 0.2305, 0.2222]"
589,LFL,batch_test_acc-std,"[0.2148, 0.1914, 0.2383, 0.2227, 0.2383, 0.25, 0.1992, 0.2305, 0.25, 0.2305, 0.2305, 0.2539, 0.2461, 0.2422, 0.2305, 0.2461, 0.2239, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0117, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2656, 0.2812, 0.2539, 0.2891, 0.2305, 0.2617, 0.2422, 0.2773, 0.25, 0.25, 0.2539, 0.2539, 0.2539, 0.25, 0.2656, 0.2803, 0.2305, 0.1953, 0.1992, 0.1953, 0.1992, 0.1875, 0.2461, 0.25, 0.2383, 0.1875, 0.2539, 0.2539, 0.2383, 0.2578, 0.2305, 0.2222]"
590,LFL,batch_train_acc-mean,"[0.0, 0.0, 0.0, 0.0, 0.0039, 0.0117, 0.0156, 0.0195, 0.043, 0.0938, 0.0586, 0.0898, 0.1367, 0.0859, 0.0938, 0.1133, 0.1211, 0.0977, 0.1328, 0.0898, 0.1172, 0.1172, 0.1133, 0.1523, 0.1523, 0.1094, 0.1328, 0.0781, 0.1406, 0.125, 0.1484, 0.1406, 0.1484, 0.1758, 0.1836, 0.1484, 0.1523, 0.1562, 0.1641, 0.1367, 0.1602, 0.2109, 0.1875, 0.1953, 0.1797, 0.1992, 0.168, 0.1797, 0.2109, 0.2344, 0.2383, 0.1758, 0.2266, 0.2461, 0.1992, 0.2383, 0.2891, 0.3438, 0.3438, 0.2891, 0.3047, 0.3477, 0.3398, 0.332, 0.2891, 0.3477, 0.4375, 0.3711, 0.5273, 0.4414, 0.4453, 0.4766, 0.4766, 0.5039, 0.4219, 0.4609, 0.4414, 0.4727, 0.4805, 0.5195, 0.4727, 0.5938, 0.5547, 0.5625, 0.5781, 0.5781, 0.5938, 0.582, 0.543, 0.5547, 0.582, 0.6172, 0.5703, 0.6016, 0.5703, 0.6484, 0.6016, 0.6562, 0.6157, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0156, 0.0352, 0.0508, 0.1016, 0.1289, 0.1328, 0.1406, 0.2148, 0.1953, 0.207, 0.2148, 0.1875, 0.2148, 0.1992, 0.1992, 0.2383, 0.2539, 0.2539, 0.2305, 0.2656, 0.2539, 0.2305, 0.2734, 0.2539, 0.2383, 0.2617, 0.2807, 0.0156, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0156, 0.0078, 0.0547, 0.1641, 0.168, 0.2344, 0.25, 0.2695, 0.2578, 0.2539, 0.2461, 0.2188, 0.2227, 0.2578, 0.207, 0.2617, 0.2344, 0.2695, 0.3008, 0.2344, 0.2812, 0.2656, 0.2227, 0.2734, 0.2812, 0.2773, 0.2812, 0.2852, 0.3125, 0.293, 0.2656, 0.3203, 0.3203, 0.3047, 0.3281, 0.2344, 0.2422, 0.2344, 0.25, 0.2812, 0.2695, 0.2734, 0.2305, 0.2461, 0.2539, 0.2461, 0.2461, 0.2305, 0.2539, 0.2305, 0.3086, 0.2578, 0.2695, 0.2656, 0.2617, 0.2695, 0.2344, 0.2578, 0.2695, 0.2344, 0.2812, 0.25, 0.2305, 0.2656, 0.2539, 0.2617, 0.2227, 0.2617, 0.2656, 0.2695, 0.2617, 0.2656, 0.2422, 0.2773, 0.2773, 0.2383, 0.2773, 0.2695, 0.2756, 0.1562, 0.2578, 0.1836, 0.2383, 0.1953, 0.2188, 0.2148, 0.2578, 0.25, 0.2617, 0.2773, 0.293, 0.2656, 0.2109, 0.2539, 0.25, 0.2031, 0.2305, 0.2695, 0.2578, 0.207, 0.2578, 0.2578, 0.2734, 0.3086, 0.2578, 0.2734, 0.2539, 0.2773, 0.2773, 0.2656, 0.2656, 0.2383, 0.2539, 0.2852, 0.2734, 0.2695, 0.2734, 0.293, 0.3047, 0.2969, 0.3125, 0.3672, 0.3438, 0.3672, 0.3984, 0.3711, 0.3711, 0.3945, 0.4219, 0.4141, 0.4062, 0.4531, 0.418, 0.4453, 0.4219, 0.4336, 0.4453, 0.4336, 0.457, 0.457, 0.4688, 0.4531, 0.4414, 0.4648, 0.4688, 0.4883, 0.4805, 0.4727, 0.4727, 0.4766, 0.4922, 0.4766, 0.4727, 0.4844, 0.4883, 0.4727, 0.4844, 0.4805, 0.4805, 0.4727, 0.4844, 0.4844, 0.4805, 0.4883, 0.4922, 0.4961, 0.4883, 0.4844, 0.4844, 0.4922, 0.4883, 0.4844, 0.4922, 0.4961, 0.5, 0.0117, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0078, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0039, 0.0039, 0.0156, 0.0117, 0.0273, 0.0195, 0.0156, 0.0195, 0.0547, 0.0664, 0.0742, 0.0586, 0.0664, 0.0547, 0.0898, 0.0703, 0.0898, 0.0938, 0.0859, 0.1055, 0.0898, 0.1484, 0.125, 0.1445, 0.1484, 0.1562, 0.1523, 0.1172, 0.1602, 0.2188, 0.1953, 0.1289, 0.1875, 0.1836, 0.2344, 0.1992, 0.2031, 0.2305, 0.2305, 0.2188, 0.2227, 0.1992, 0.2422, 0.207, 0.2422, 0.2031, 0.2383, 0.1875]"
